index,time,trend,event,reason,candle_count,open,high,low,close,swing_high,swing_low,poi_type,poi_high,poi_low,poi_activation_time,candidate_low,candidate_high,protected_low,protected_high,bullish_count,bearish_count,depth_ratio,depth_valid
103,2022-04-22 12:00:00,BEARISH,pullback_check_bearish,,,1.0789,1.08002,1.07762,1.07932,,,,,,,1.0761,,,1.11848,9.0,,0.0924964605946186,False
104,2022-04-22 16:00:00,BEARISH,pullback_check_bearish,,,1.07929,1.08021,1.07908,1.07947,,,,,,,1.0761,,,1.11848,10.0,,0.09697970740915171,False
104,2022-04-22 16:00:00,BEARISH,pullback_confirmed,confirmed_by_candle_count (10),10.0,1.07929,1.08021,1.07908,1.07947,1.11848,1.0761,,,,,,,,,,,,
1,2022-04-21 16:00:00,BEARISH,poi_detected,"displacement candle confirmed, base candle not broken",,,,,,,,OB,1.08465,1.08305,,,,,,,,,
2,2022-04-04 16:00:00,BEARISH,poi_detected,"displacement candle confirmed, base candle not broken",,,,,,,,OB,1.09797,1.09653,,,,,,,,,
3,2022-04-03 16:00:00,BEARISH,poi_detected,"displacement candle confirmed, base candle not broken",,,,,,,,OB,1.10544,1.10301,,,,,,,,,
107,2022-04-25 00:00:00,BEARISH,bos_4h,price closed below previous swing low → BOS triggered without prior POI,,1.07676,1.07692,1.07323,1.07366,,1.0761,,,,,,,,,,,,
0,2022-04-25 02:10:00,BEARISH,start,,,,,,,,,,,,,,,,,,,,
14,2022-04-25 04:00:00,BEARISH,pullback_check_bearish,,,1.07382,1.07542,1.07197,1.07495,,,,,,,1.07197,,,1.09362,0.0,,0.15935334872979037,False
15,2022-04-25 08:00:00,BEARISH,pullback_check_bearish,,,1.07494,1.07581,1.06967,1.07029,,,,,,,1.06967,,,1.09362,0.0,,0.2563674321503131,False
16,2022-04-25 12:00:00,BEARISH,pullback_check_bearish,,,1.07028,1.07189,1.06966,1.07136,,,,,,,1.06966,,,1.09362,0.0,,0.09307178631051569,False
17,2022-04-25 16:00:00,BEARISH,pullback_check_bearish,,,1.07135,1.07149,1.07069,1.07124,,,,,,,1.06966,,,1.09362,0.0,,0.07637729549248747,False
18,2022-04-25 20:00:00,BEARISH,pullback_check_bearish,,,1.07124,1.07386,1.07114,1.07321,,,,,,,1.06966,,,1.09362,1.0,,0.17529215358931488,False
19,2022-04-26 00:00:00,BEARISH,pullback_check_bearish,,,1.07322,1.07343,1.06754,1.0676,,,,,,,1.06754,,,1.09362,0.0,,0.22584355828221434,False
20,2022-04-26 04:00:00,BEARISH,pullback_check_bearish,,,1.06759,1.06971,1.06692,1.06706,,,,,,,1.06692,,,1.09362,0.0,,0.10449438202246643,False
21,2022-04-26 08:00:00,BEARISH,pullback_check_bearish,,,1.06705,1.06853,1.06417,1.06591,,,,,,,1.06417,,,1.09362,0.0,,0.14804753820033695,False
22,2022-04-26 12:00:00,BEARISH,pullback_check_bearish,,,1.0659,1.06649,1.06383,1.06438,,,,,,,1.06383,,,1.09362,0.0,,0.08929170862705224,False
23,2022-04-26 16:00:00,BEARISH,pullback_check_bearish,,,1.06437,1.06478,1.06348,1.06424,,,,,,,1.06348,,,1.09362,0.0,,0.043132050431323045,False
24,2022-04-26 20:00:00,BEARISH,pullback_check_bearish,,,1.06425,1.06534,1.06336,1.06406,,,,,,,1.06336,,,1.09362,0.0,,0.06543291473892511,False
25,2022-04-27 00:00:00,BEARISH,pullback_check_bearish,,,1.06405,1.06546,1.0588,1.06237,,,,,,,1.0588,,,1.09362,0.0,,0.19126938541068628,False
26,2022-04-27 04:00:00,BEARISH,pullback_check_bearish,,,1.06238,1.06248,1.05806,1.05844,,,,,,,1.05806,,,1.09362,0.0,,0.12429696287964247,False
27,2022-04-27 08:00:00,BEARISH,pullback_check_bearish,,,1.05845,1.05857,1.05145,1.05453,,,,,,,1.05145,,,1.09362,0.0,,0.16884040787289561,False
28,2022-04-27 12:00:00,BEARISH,pullback_check_bearish,,,1.05454,1.05722,1.05453,1.05582,,,,,,,1.05145,,,1.09362,1.0,,0.13682712829025487,False
29,2022-04-27 16:00:00,BEARISH,pullback_check_bearish,,,1.05583,1.05627,1.05494,1.05541,,,,,,,1.05145,,,1.09362,1.0,,0.11429926488024761,False
30,2022-04-27 20:00:00,BEARISH,pullback_check_bearish,,,1.05541,1.05541,1.05089,1.05089,,,,,,,1.05089,,,1.09362,0.0,,0.10578048209688426,False
31,2022-04-28 00:00:00,BEARISH,pullback_check_bearish,,,1.0509,1.05647,1.04808,1.05546,,,,,,,1.04808,,,1.09362,0.0,,0.18423364075538196,False
32,2022-04-28 04:00:00,BEARISH,pullback_check_bearish,,,1.05545,1.05558,1.04863,1.04902,,,,,,,1.04808,,,1.09362,0.0,,0.1646903820816873,False
33,2022-04-28 08:00:00,BEARISH,pullback_check_bearish,,,1.04905,1.05312,1.0471,1.05,,,,,,,1.0471,,,1.09362,0.0,,0.1294067067927799,False
34,2022-04-28 12:00:00,BEARISH,pullback_check_bearish,,,1.04998,1.05157,1.04934,1.05098,,,,,,,1.0471,,,1.09362,1.0,,0.09608770421324081,False
35,2022-04-28 16:00:00,BEARISH,pullback_check_bearish,,,1.05097,1.05097,1.04911,1.05029,,,,,,,1.0471,,,1.09362,1.0,,0.08319002579535749,False
36,2022-04-28 20:00:00,BEARISH,pullback_check_bearish,,,1.05032,1.05297,1.05019,1.05131,,,,,,,1.0471,,,1.09362,2.0,,0.12618228718830668,False
37,2022-04-29 00:00:00,BEARISH,pullback_check_bearish,,,1.05131,1.05785,1.05087,1.05617,,,,,,,1.0471,,,1.09362,3.0,,0.23108340498710253,False
38,2022-04-29 04:00:00,BEARISH,pullback_check_bearish,,,1.05617,1.05928,1.05397,1.05445,,,,,,,1.0471,,,1.09362,3.0,,0.2618228718830621,False
39,2022-04-29 08:00:00,BEARISH,pullback_check_bearish,,,1.05444,1.05593,1.05096,1.05402,,,,,,,1.0471,,,1.09362,3.0,,0.18981083404987303,False
40,2022-04-29 12:00:00,BEARISH,pullback_check_bearish,,,1.05401,1.05786,1.05324,1.05485,,,,,,,1.0471,,,1.09362,4.0,,0.2312983662940687,False
41,2022-04-29 16:00:00,BEARISH,pullback_check_bearish,,,1.05485,1.0552,1.05408,1.05409,,,,,,,1.0471,,,1.09362,4.0,,0.17411865864144402,False
42,2022-05-01 16:00:00,BEARISH,pullback_check_bearish,,,1.05444,1.05597,1.05343,1.05349,,,,,,,1.0471,,,1.09362,4.0,,0.19067067927773287,False
43,2022-05-01 20:00:00,BEARISH,pullback_check_bearish,,,1.05347,1.0553,1.05173,1.05239,,,,,,,1.0471,,,1.09362,4.0,,0.17626827171109125,False
44,2022-05-02 00:00:00,BEARISH,pullback_check_bearish,,,1.05239,1.05682,1.051,1.05321,,,,,,,1.0471,,,1.09362,5.0,,0.20894239036973664,False
45,2022-05-02 04:00:00,BEARISH,pullback_check_bearish,,,1.05324,1.0536,1.05137,1.05163,,,,,,,1.0471,,,1.09362,5.0,,0.13972484952708847,False
46,2022-05-02 08:00:00,BEARISH,pullback_check_bearish,,,1.05162,1.05415,1.05027,1.05215,,,,,,,1.0471,,,1.09362,6.0,,0.1515477214101458,False
47,2022-05-02 12:00:00,BEARISH,pullback_check_bearish,,,1.05213,1.05262,1.04901,1.05039,,,,,,,1.0471,,,1.09362,6.0,,0.11865864144453903,False
48,2022-05-02 16:00:00,BEARISH,pullback_check_bearish,,,1.05039,1.05134,1.05013,1.05096,,,,,,,1.0471,,,1.09362,7.0,,0.09114359415305269,False
49,2022-05-02 20:00:00,BEARISH,pullback_check_bearish,,,1.05095,1.05265,1.05077,1.05184,,,,,,,1.0471,,,1.09362,8.0,,0.1193035253654375,False
50,2022-05-03 00:00:00,BEARISH,pullback_check_bearish,,,1.05184,1.05277,1.04941,1.05187,,,,,,,1.0471,,,1.09362,9.0,,0.12188306104901224,False
51,2022-05-03 04:00:00,BEARISH,pullback_check_bearish,,,1.05185,1.0542,1.04921,1.05377,,,,,,,1.0471,,,1.09362,10.0,,0.1526225279449718,False
51,2022-05-03 04:00:00,BEARISH,pullback_confirmed,confirmed_by_candle_count (10),10.0,1.05185,1.0542,1.04921,1.05377,1.09362,1.0471,,,,,,,,,,,,
1,2022-04-25 20:00:00,BEARISH,poi_detected,"displacement candle confirmed, base candle not broken",,,,,,,,OB,1.07386,1.07114,,,,,,,,,
2,2022-04-22 12:00:00,BEARISH,poi_detected,"displacement candle confirmed, base candle not broken",,,,,,,,OB,1.08153,1.07762,,,,,,,,,
93,2022-05-12 00:00:00,BEARISH,bos_4h,price closed below previous swing low → BOS triggered without prior POI,,1.04915,1.04944,1.04553,1.04626,,1.0471,,,,,,,,,,,,
0,2022-05-12 03:10:00,BEARISH,start,,,,,,,,,,,,,,,,,,,,
33,2022-05-12 04:00:00,BEARISH,pullback_check_bearish,,,1.04595,1.04651,1.03888,1.03993,,,,,,,1.03888,,,1.06417,0.0,,0.3017002767892454,False
34,2022-05-12 08:00:00,BEARISH,pullback_check_bearish,,,1.03992,1.04381,1.03715,1.03748,,,,,,,1.03715,,,1.06417,0.0,,0.24648408586231968,False
35,2022-05-12 12:00:00,BEARISH,pullback_check_bearish,,,1.03751,1.03906,1.03539,1.03731,,,,,,,1.03539,,,1.06417,0.0,,0.12751911049340023,False
36,2022-05-12 16:00:00,BEARISH,pullback_check_bearish,,,1.03731,1.0384,1.03725,1.03784,,,,,,,1.03539,,,1.06417,1.0,,0.10458651841556478,False
37,2022-05-12 20:00:00,BEARISH,pullback_check_bearish,,,1.03783,1.03978,1.03729,1.03911,,,,,,,1.03539,,,1.06417,2.0,,0.1525364836692109,False
38,2022-05-13 00:00:00,BEARISH,pullback_check_bearish,,,1.03909,1.04195,1.03834,1.04156,,,,,,,1.03539,,,1.06417,3.0,,0.2279360667129914,False
39,2022-05-13 04:00:00,BEARISH,pullback_check_bearish,,,1.04155,1.04193,1.03706,1.03825,,,,,,,1.03539,,,1.06417,3.0,,0.22724113968033302,False
40,2022-05-13 08:00:00,BEARISH,pullback_check_bearish,,,1.03826,1.04159,1.03496,1.04115,,,,,,,1.03496,,,1.06417,0.0,,0.22697706264977485,False
41,2022-05-13 12:00:00,BEARISH,pullback_check_bearish,,,1.04113,1.04159,1.03936,1.04016,,,,,,,1.03496,,,1.06417,0.0,,0.22697706264977485,False
42,2022-05-13 16:00:00,BEARISH,pullback_check_bearish,,,1.0402,1.04119,1.03996,1.04116,,,,,,,1.03496,,,1.06417,1.0,,0.21328312221841722,False
43,2022-05-15 16:00:00,BEARISH,pullback_check_bearish,,,1.03952,1.04138,1.03906,1.0398,,,,,,,1.03496,,,1.06417,2.0,,0.2197877439233098,False
44,2022-05-15 20:00:00,BEARISH,pullback_check_bearish,,,1.03984,1.0417,1.03889,1.03965,,,,,,,1.03496,,,1.06417,2.0,,0.23074289626840047,False
45,2022-05-16 00:00:00,BEARISH,pullback_check_bearish,,,1.03964,1.04259,1.03933,1.04085,,,,,,,1.03496,,,1.06417,3.0,,0.26121191372816893,False
46,2022-05-16 04:00:00,BEARISH,pullback_check_bearish,,,1.04087,1.04381,1.04064,1.04185,,,,,,,1.03496,,,1.06417,4.0,,0.3029784320438143,False
47,2022-05-16 08:00:00,BEARISH,pullback_check_bearish,,,1.04184,1.04343,1.03893,1.04195,,,,,,,1.03496,,,1.06417,5.0,,0.2899691886340291,False
48,2022-05-16 12:00:00,BEARISH,pullback_check_bearish,,,1.04194,1.0443,1.04157,1.04321,,,,,,,1.03496,,,1.06417,6.0,,0.3197535090722327,False
49,2022-05-16 16:00:00,BEARISH,pullback_check_bearish,,,1.04322,1.04395,1.04284,1.0439,,,,,,,1.03496,,,1.06417,7.0,,0.30777131119479095,False
50,2022-05-16 20:00:00,BEARISH,pullback_check_bearish,,,1.0439,1.0454,1.04318,1.04401,,,,,,,1.03496,,,1.06417,8.0,,0.3574118452584738,False
51,2022-05-17 00:00:00,BEARISH,pullback_check_bearish,,,1.044,1.04746,1.04358,1.04636,,,,,,,1.03496,,,1.06417,9.0,,0.4279356384799717,False
52,2022-05-17 04:00:00,BEARISH,pullback_check_bearish,,,1.04636,1.05556,1.04562,1.05392,,,,,,,1.03496,,,1.06417,10.0,,0.7052379322149942,False
52,2022-05-17 04:00:00,BEARISH,pullback_confirmed,confirmed_by_candle_count (10),10.0,1.04636,1.05556,1.04562,1.05392,1.06417,1.03496,,,,,,,,,,,,
1,2022-05-06 08:00:00,BEARISH,poi_detected,"pullback candles met, not tapped yet",,,,,,,,LIQ,1.06417,,,,,,,,,,
2,2022-05-09 04:00:00,BEARISH,poi_detected,"pullback candles met, not tapped yet",,,,,,,,LIQ,1.06417,,,,,,,,,,
3,2022-05-09 08:00:00,BEARISH,poi_detected,"pullback candles met, not tapped yet",,,,,,,,LIQ,1.06417,,,,,,,,,,
77,2022-05-23 04:00:00,BEARISH,choch_4h,price closed above previous swing high → structure invalidated,,1.06347,1.06488,1.06346,1.06459,1.06417,,,,,,,,,,,,,
0,2022-05-23 04:55:00,BULLISH,start,,,,,,,,,,,,,,,,,,,,
38,2022-05-23 08:00:00,BULLISH,pullback_check_bullish,,,1.06566,1.06911,1.06443,1.06694,,,,,,,,1.06911,1.03496,,,0.0,0.1370424597364577,False
39,2022-05-23 12:00:00,BULLISH,pullback_check_bullish,,,1.06693,1.06973,1.06655,1.06866,,,,,,,,1.06973,1.03496,,,0.0,0.09145815358067194,False
40,2022-05-23 16:00:00,BULLISH,pullback_check_bullish,,,1.06867,1.06937,1.06795,1.06837,,,,,,,,1.06973,1.03496,,,1.0,0.05119355766465679,False
41,2022-05-23 20:00:00,BULLISH,pullback_check_bullish,,,1.06836,1.06859,1.06608,1.06725,,,,,,,,1.06973,1.03496,,,2.0,0.10497555363819834,False
42,2022-05-24 00:00:00,BULLISH,pullback_check_bullish,,,1.06727,1.07359,1.06622,1.07309,,,,,,,,1.07359,1.03496,,,0.0,0.19078436448356484,False
43,2022-05-24 04:00:00,BULLISH,pullback_check_bullish,,,1.07307,1.07336,1.07008,1.07145,,,,,,,,1.07359,1.03496,,,1.0,0.09086202433342297,False
44,2022-05-24 08:00:00,BULLISH,pullback_check_bullish,,,1.07147,1.0747,1.06955,1.0743,,,,,,,,1.0747,1.03496,,,0.0,0.12959235027679927,False
45,2022-05-24 12:00:00,BULLISH,pullback_check_bullish,,,1.07429,1.07485,1.0722,1.073,,,,,,,,1.07485,1.03496,,,0.0,0.06643268989721841,False
46,2022-05-24 16:00:00,BULLISH,pullback_check_bullish,,,1.07304,1.07388,1.07302,1.07326,,,,,,,,1.07485,1.03496,,,0.0,0.04587615943845573,False
47,2022-05-24 20:00:00,BULLISH,pullback_check_bullish,,,1.07326,1.07365,1.0703,1.07136,,,,,,,,1.07485,1.03496,,,1.0,0.1140636751065444,False
48,2022-05-25 00:00:00,BULLISH,pullback_check_bullish,,,1.07135,1.0714,1.06818,1.0684,,,,,,,,1.07485,1.03496,,,2.0,0.16720982702432136,False
49,2022-05-25 04:00:00,BULLISH,pullback_check_bullish,,,1.06839,1.0686,1.0654,1.06597,,,,,,,,1.07485,1.03496,,,3.0,0.23690147906744008,False
50,2022-05-25 08:00:00,BULLISH,pullback_check_bullish,,,1.06598,1.06871,1.06421,1.06568,,,,,,,,1.07485,1.03496,,,4.0,0.2667335171722233,False
51,2022-05-25 12:00:00,BULLISH,pullback_check_bullish,,,1.06571,1.06944,1.06518,1.06769,,,,,,,,1.07485,1.03496,,,4.0,0.24241664577588548,False
52,2022-05-25 16:00:00,BULLISH,pullback_check_bullish,,,1.0677,1.06958,1.06734,1.06869,,,,,,,,1.07485,1.03496,,,4.0,0.18826773627475887,False
53,2022-05-25 20:00:00,BULLISH,pullback_check_bullish,,,1.06866,1.07063,1.06852,1.07013,,,,,,,,1.07485,1.03496,,,4.0,0.15868638756581027,False
54,2022-05-26 00:00:00,BULLISH,pullback_check_bullish,,,1.07014,1.07025,1.06624,1.06888,,,,,,,,1.07485,1.03496,,,5.0,0.215843569816997,False
55,2022-05-26 04:00:00,BULLISH,pullback_check_bullish,,,1.06887,1.07229,1.06775,1.07055,,,,,,,,1.07485,1.03496,,,5.0,0.17798947104537752,False
56,2022-05-26 08:00:00,BULLISH,pullback_check_bullish,,,1.07053,1.07292,1.0689,1.07254,,,,,,,,1.07485,1.03496,,,5.0,0.14916019052394397,False
57,2022-05-26 12:00:00,BULLISH,pullback_check_bullish,,,1.07258,1.07293,1.07019,1.07237,,,,,,,,1.07485,1.03496,,,6.0,0.11682125846076989,False
58,2022-05-26 16:00:00,BULLISH,pullback_check_bullish,,,1.07238,1.07344,1.07209,1.07324,,,,,,,,1.07485,1.03496,,,6.0,0.06919027325144389,False
59,2022-05-26 20:00:00,BULLISH,pullback_check_bullish,,,1.07324,1.0765,1.07305,1.07556,,,,,,,,1.0765,1.03496,,,0.0,0.08305247953779395,False
60,2022-05-27 00:00:00,BULLISH,pullback_check_bullish,,,1.07555,1.07582,1.07332,1.07357,,,,,,,,1.0765,1.03496,,,1.0,0.07655272026961886,False
61,2022-05-27 04:00:00,BULLISH,pullback_check_bullish,,,1.07355,1.07433,1.06968,1.0707,,,,,,,,1.0765,1.03496,,,2.0,0.16417910447761347,False
62,2022-05-27 08:00:00,BULLISH,pullback_check_bullish,,,1.07074,1.07503,1.07011,1.07074,,,,,,,,1.0765,1.03496,,,2.0,0.15382763601348415,False
63,2022-05-27 12:00:00,BULLISH,pullback_check_bullish,,,1.07076,1.0734,1.07038,1.07335,,,,,,,,1.0765,1.03496,,,2.0,0.14732787674530373,False
64,2022-05-27 16:00:00,BULLISH,pullback_check_bullish,,,1.07333,1.07351,1.07276,1.07317,,,,,,,,1.0765,1.03496,,,3.0,0.09003370245546666,False
65,2022-05-29 16:00:00,BULLISH,pullback_check_bullish,,,1.07347,1.0736,1.07261,1.0729,,,,,,,,1.0765,1.03496,,,4.0,0.09364467982667206,False
66,2022-05-29 20:00:00,BULLISH,pullback_check_bullish,,,1.07291,1.07558,1.07267,1.07445,,,,,,,,1.0765,1.03496,,,4.0,0.0922002888781899,False
67,2022-05-30 00:00:00,BULLISH,pullback_check_bullish,,,1.07444,1.07699,1.07404,1.07426,,,,,,,,1.07699,1.03496,,,0.0,0.07018796098024746,False
68,2022-05-30 04:00:00,BULLISH,pullback_check_bullish,,,1.07427,1.07804,1.07401,1.07666,,,,,,,,1.07804,1.03496,,,0.0,0.09354688950789693,False
69,2022-05-30 08:00:00,BULLISH,pullback_check_bullish,,,1.07667,1.07837,1.07483,1.07796,,,,,,,,1.07837,1.03496,,,0.0,0.08154803040774251,False
70,2022-05-30 12:00:00,BULLISH,pullback_check_bullish,,,1.07796,1.07867,1.07771,1.0779,,,,,,,,1.07867,1.03496,,,0.0,0.02196293754289805,False
71,2022-05-30 16:00:00,BULLISH,pullback_check_bullish,,,1.0779,1.07825,1.07702,1.07729,,,,,,,,1.07867,1.03496,,,1.0,0.03774879890185158,False
72,2022-05-30 20:00:00,BULLISH,pullback_check_bullish,,,1.07731,1.07744,1.07342,1.07511,,,,,,,,1.07867,1.03496,,,2.0,0.12010981468771419,False
73,2022-05-31 00:00:00,BULLISH,pullback_check_bullish,,,1.07511,1.07551,1.07275,1.07366,,,,,,,,1.07867,1.03496,,,3.0,0.13543811484785945,False
74,2022-05-31 04:00:00,BULLISH,pullback_check_bullish,,,1.07365,1.07459,1.06887,1.07132,,,,,,,,1.07867,1.03496,,,4.0,0.22420498741706818,False
75,2022-05-31 08:00:00,BULLISH,pullback_check_bullish,,,1.07131,1.07371,1.06789,1.07312,,,,,,,,1.07867,1.03496,,,4.0,0.24662548615877447,False
76,2022-05-31 12:00:00,BULLISH,pullback_check_bullish,,,1.07314,1.07466,1.07234,1.07352,,,,,,,,1.07867,1.03496,,,4.0,0.14481811942347195,False
77,2022-05-31 16:00:00,BULLISH,pullback_check_bullish,,,1.07351,1.07375,1.07296,1.0734,,,,,,,,1.07867,1.03496,,,5.0,0.13063372226035494,False
78,2022-05-31 20:00:00,BULLISH,pullback_check_bullish,,,1.0734,1.07345,1.07077,1.07181,,,,,,,,1.07867,1.03496,,,6.0,0.1807366735300854,False
79,2022-06-01 00:00:00,BULLISH,pullback_check_bullish,,,1.07182,1.07372,1.07051,1.0715,,,,,,,,1.07867,1.03496,,,7.0,0.18668496911461818,False
80,2022-06-01 04:00:00,BULLISH,pullback_check_bullish,,,1.07145,1.07393,1.07019,1.07083,,,,,,,,1.07867,1.03496,,,8.0,0.1940059482955859,False
81,2022-06-01 08:00:00,BULLISH,pullback_check_bullish,,,1.07082,1.07305,1.06271,1.06446,,,,,,,,1.07867,1.03496,,,9.0,0.36513383665065213,False
82,2022-06-01 12:00:00,BULLISH,pullback_check_bullish,,,1.06447,1.06604,1.06369,1.06502,,,,,,,,1.07867,1.03496,,,9.0,0.3427133379089458,False
83,2022-06-01 16:00:00,BULLISH,pullback_check_bullish,,,1.065,1.06546,1.06444,1.06509,,,,,,,,1.07867,1.03496,,,9.0,0.3255547929535574,False
84,2022-06-01 20:00:00,BULLISH,pullback_check_bullish,,,1.06509,1.06595,1.06447,1.06541,,,,,,,,1.07867,1.03496,,,9.0,0.3248684511553424,False
85,2022-06-02 00:00:00,BULLISH,pullback_check_bullish,,,1.06542,1.0692,1.06495,1.06856,,,,,,,,1.07867,1.03496,,,9.0,0.3138869823838934,False
86,2022-06-02 04:00:00,BULLISH,pullback_check_bullish,,,1.06857,1.06972,1.06806,1.06941,,,,,,,,1.07867,1.03496,,,9.0,0.2427362159688865,False
87,2022-06-02 08:00:00,BULLISH,pullback_check_bullish,,,1.06939,1.07383,1.06846,1.07322,,,,,,,,1.07867,1.03496,,,9.0,0.23358499199268068,False
88,2022-06-02 12:00:00,BULLISH,pullback_check_bullish,,,1.07321,1.07487,1.07305,1.07485,,,,,,,,1.07867,1.03496,,,9.0,0.12857469686570508,False
89,2022-06-02 16:00:00,BULLISH,pullback_check_bullish,,,1.07487,1.0751,1.07438,1.075,,,,,,,,1.07867,1.03496,,,9.0,0.09814687714482122,False
90,2022-06-02 20:00:00,BULLISH,pullback_check_bullish,,,1.075,1.07643,1.07466,1.0753,,,,,,,,1.07867,1.03496,,,9.0,0.0917410203614751,False
91,2022-06-03 00:00:00,BULLISH,pullback_check_bullish,,,1.07531,1.07606,1.07448,1.07561,,,,,,,,1.07867,1.03496,,,9.0,0.09585907115076468,False
92,2022-06-03 04:00:00,BULLISH,pullback_check_bullish,,,1.07562,1.07624,1.07258,1.07287,,,,,,,,1.07867,1.03496,,,10.0,0.13932738503774744,False
92,2022-06-03 04:00:00,BULLISH,pullback_confirmed,confirmed_by_candle_count (10),10.0,1.07562,1.07624,1.07258,1.07287,1.07867,1.03496,,,,,,,,,,,,
229,2022-07-05 04:00:00,BULLISH,choch_4h,price closed below previous swing low → structure invalidated,,1.0354,1.03601,1.03376,1.03421,,1.03496,,,,,,,,,,,,
0,2022-07-05 04:20:00,BEARISH,start,,,,,,,,,,,,,,,,,,,,
160,2022-07-05 08:00:00,BEARISH,pullback_check_bearish,,,1.02958,1.03011,1.02366,1.02537,,,,,,,1.02366,,,1.07867,0.0,,0.11725140883475853,False
161,2022-07-05 12:00:00,BEARISH,pullback_check_bearish,,,1.02538,1.0271,1.0235,1.0266,,,,,,,1.0235,,,1.07867,0.0,,0.06525285481239496,False
162,2022-07-05 16:00:00,BEARISH,pullback_check_bearish,,,1.02658,1.02715,1.02555,1.02565,,,,,,,1.0235,,,1.07867,0.0,,0.06615914446256906,False
163,2022-07-05 20:00:00,BEARISH,pullback_check_bearish,,,1.02564,1.02712,1.02537,1.02637,,,,,,,1.0235,,,1.07867,1.0,,0.0656153706724662,False
164,2022-07-06 00:00:00,BEARISH,pullback_check_bearish,,,1.02636,1.02765,1.02383,1.02587,,,,,,,1.0235,,,1.07867,1.0,,0.07522204096429003,False
165,2022-07-06 04:00:00,BEARISH,pullback_check_bearish,,,1.02587,1.02741,1.01801,1.01919,,,,,,,1.01801,,,1.07867,0.0,,0.15496208374546427,False
166,2022-07-06 08:00:00,BEARISH,pullback_check_bearish,,,1.01917,1.02012,1.01614,1.01702,,,,,,,1.01614,,,1.07867,0.0,,0.06364944826483086,False
167,2022-07-06 12:00:00,BEARISH,pullback_check_bearish,,,1.01702,1.01986,1.01651,1.01866,,,,,,,1.01614,,,1.07867,1.0,,0.05949144410682788,False
168,2022-07-06 16:00:00,BEARISH,pullback_check_bearish,,,1.01867,1.01884,1.01774,1.01843,,,,,,,1.01614,,,1.07867,1.0,,0.04317927394850353,False
169,2022-07-06 20:00:00,BEARISH,pullback_check_bearish,,,1.01841,1.02097,1.0176,1.02035,,,,,,,1.01614,,,1.07867,2.0,,0.07724292339676782,False
170,2022-07-07 00:00:00,BEARISH,pullback_check_bearish,,,1.02035,1.02209,1.01819,1.01921,,,,,,,1.01614,,,1.07867,2.0,,0.09515432592355513,False
171,2022-07-07 04:00:00,BEARISH,pullback_check_bearish,,,1.0192,1.02173,1.01744,1.01901,,,,,,,1.01614,,,1.07867,2.0,,0.08939708939708918,False
172,2022-07-07 08:00:00,BEARISH,pullback_check_bearish,,,1.01903,1.01964,1.01517,1.01582,,,,,,,1.01517,,,1.07867,0.0,,0.07039370078740453,False
173,2022-07-07 12:00:00,BEARISH,pullback_check_bearish,,,1.01583,1.01681,1.01439,1.01661,,,,,,,1.01439,,,1.07867,0.0,,0.03764779091474929,False
174,2022-07-07 16:00:00,BEARISH,pullback_check_bearish,,,1.01659,1.01685,1.01566,1.01683,,,,,,,1.01439,,,1.07867,1.0,,0.038270068450530874,False
175,2022-07-07 20:00:00,BEARISH,pullback_check_bearish,,,1.01682,1.01912,1.01534,1.01581,,,,,,,1.01439,,,1.07867,1.0,,0.0735843186061001,False
176,2022-07-08 00:00:00,BEARISH,pullback_check_bearish,,,1.01582,1.01699,1.0072,1.01083,,,,,,,1.0072,,,1.07867,0.0,,0.1369805512802571,False
177,2022-07-08 04:00:00,BEARISH,pullback_check_bearish,,,1.01082,1.01592,1.00864,1.01503,,,,,,,1.0072,,,1.07867,1.0,,0.12200923464390441,False
178,2022-07-08 08:00:00,BEARISH,pullback_check_bearish,,,1.01503,1.01907,1.01156,1.01781,,,,,,,1.0072,,,1.07867,2.0,,0.1660836714705448,False
179,2022-07-08 12:00:00,BEARISH,pullback_check_bearish,,,1.01782,1.01796,1.01584,1.01784,,,,,,,1.0072,,,1.07867,3.0,,0.15055267944591985,False
180,2022-07-08 16:00:00,BEARISH,pullback_check_bearish,,,1.01783,1.0186,1.01767,1.01822,,,,,,,1.0072,,,1.07867,4.0,,0.15950748565831632,False
181,2022-07-10 16:00:00,BEARISH,pullback_check_bearish,,,1.01697,1.01834,1.01648,1.01672,,,,,,,1.0072,,,1.07867,4.0,,0.15586959563453112,False
182,2022-07-10 20:00:00,BEARISH,pullback_check_bearish,,,1.01674,1.01675,1.01348,1.01494,,,,,,,1.0072,,,1.07867,4.0,,0.13362249895060804,False
183,2022-07-11 00:00:00,BEARISH,pullback_check_bearish,,,1.01493,1.01544,1.01056,1.01108,,,,,,,1.0072,,,1.07867,4.0,,0.1152931299846063,False
184,2022-07-11 04:00:00,BEARISH,pullback_check_bearish,,,1.0111,1.0132,1.00823,1.00899,,,,,,,1.0072,,,1.07867,4.0,,0.08395130824122025,False
185,2022-07-11 08:00:00,BEARISH,pullback_check_bearish,,,1.00897,1.01038,1.00521,1.00854,,,,,,,1.00521,,,1.07867,0.0,,0.07037843724476059,False
186,2022-07-11 12:00:00,BEARISH,pullback_check_bearish,,,1.00853,1.00875,1.00336,1.00452,,,,,,,1.00336,,,1.07867,0.0,,0.07157084052582667,False
187,2022-07-11 16:00:00,BEARISH,pullback_check_bearish,,,1.00451,1.00475,1.00346,1.00458,,,,,,,1.00336,,,1.07867,1.0,,0.01845704421723546,False
